"","myframe","Est","Sample","p5","p10","p15","p20","p25","p30","p40","p50","distribution","model","Diam_distribution"
"91","myframe_S","E1",10,0.0164,0.0339,0.049,0.0647,0.0794,0.0951,0.1326,0.1704,"Triangular left","Model 1","Uni"
"92","myframe_S","E1",15,0.0184,0.039,0.06,0.0796,0.1008,0.1236,0.1663,0.2144,"Triangular left","Model 1","Uni"
"93","myframe_S","E1",30,0.0296,0.058,0.0869,0.1154,0.1471,0.1793,0.2415,0.3079,"Triangular left","Model 1","Uni"
"94","myframe_S","E1",45,0.0375,0.0694,0.1089,0.1448,0.1816,0.2205,0.2967,0.3754,"Triangular left","Model 1","Uni"
"95","myframe_S","E1",80,0.0449,0.0923,0.1404,0.187,0.2384,0.2917,0.3899,0.4837,"Triangular left","Model 1","Uni"
"96","myframe_S","E1",130,0.0603,0.1268,0.1864,0.2452,0.3084,0.3721,0.486,0.5931,"Triangular left","Model 1","Uni"
"97","myframe_S","E1",215,0.0805,0.1587,0.234,0.3093,0.3837,0.4573,0.5894,0.6985,"Triangular left","Model 1","Uni"
"98","myframe_S","E1",360,0.0936,0.1963,0.2974,0.394,0.4811,0.5692,0.7022,0.8044,"Triangular left","Model 1","Uni"
"99","myframe_S","E1",600,0.133,0.256,0.3811,0.4925,0.5945,0.6827,0.818,0.891,"Triangular left","Model 1","Uni"
"100","myframe_S","E1",1000,0.174,0.3413,0.4851,0.6115,0.717,0.7972,0.8962,0.9456,"Triangular left","Model 1","Uni"
"101","myframe_S","E2",10,0.0425,0.0862,0.1286,0.172,0.213,0.2578,0.3452,0.4353,"Triangular left","Model 1","Uni"
"102","myframe_S","E2",15,0.0541,0.1057,0.162,0.2177,0.2698,0.3219,0.4354,0.5443,"Triangular left","Model 1","Uni"
"103","myframe_S","E2",30,0.0786,0.1562,0.2421,0.3167,0.3902,0.4609,0.5999,0.7081,"Triangular left","Model 1","Uni"
"104","myframe_S","E2",45,0.0997,0.2001,0.2894,0.3815,0.4692,0.5493,0.686,0.792,"Triangular left","Model 1","Uni"
"105","myframe_S","E2",80,0.1337,0.2588,0.3855,0.498,0.6005,0.686,0.8153,0.8958,"Triangular left","Model 1","Uni"
"106","myframe_S","E2",130,0.1713,0.3318,0.4714,0.5991,0.7084,0.7965,0.9084,0.9566,"Triangular left","Model 1","Uni"
"107","myframe_S","E2",215,0.2147,0.4126,0.5866,0.7279,0.8288,0.901,0.966,0.9876,"Triangular left","Model 1","Uni"
"108","myframe_S","E2",360,0.279,0.5223,0.7139,0.8406,0.9218,0.9645,0.9915,0.9978,"Triangular left","Model 1","Uni"
"109","myframe_S","E2",600,0.3531,0.6428,0.8301,0.9311,0.9752,0.9912,0.9997,1,"Triangular left","Model 1","Uni"
"110","myframe_S","E2",1000,0.4462,0.7616,0.9229,0.9781,0.9947,0.9989,0.9998,1,"Triangular left","Model 1","Uni"
"111","myframe_S","E3",10,0.0808,0.1596,0.2363,0.3124,0.3899,0.4639,0.5949,0.7171,"Triangular left","Model 1","Uni"
"112","myframe_S","E3",15,0.0949,0.184,0.2769,0.3726,0.4621,0.5497,0.6956,0.8069,"Triangular left","Model 1","Uni"
"113","myframe_S","E3",30,0.1302,0.2549,0.3687,0.4774,0.5822,0.6752,0.8097,0.8991,"Triangular left","Model 1","Uni"
"114","myframe_S","E3",45,0.1619,0.3164,0.4595,0.5866,0.6962,0.7871,0.9026,0.9549,"Triangular left","Model 1","Uni"
"115","myframe_S","E3",80,0.203,0.3999,0.5707,0.7086,0.8142,0.8915,0.9658,0.9881,"Triangular left","Model 1","Uni"
"116","myframe_S","E3",130,0.2724,0.5115,0.6993,0.8345,0.9143,0.959,0.9908,0.9981,"Triangular left","Model 1","Uni"
"117","myframe_S","E3",215,0.3408,0.613,0.8003,0.919,0.968,0.9878,0.9983,1,"Triangular left","Model 1","Uni"
"118","myframe_S","E3",360,0.4262,0.7385,0.9084,0.9779,0.9947,0.9988,0.9999,1,"Triangular left","Model 1","Uni"
"119","myframe_S","E3",600,0.5348,0.8568,0.9732,0.9972,0.9998,1,1,1,"Triangular left","Model 1","Uni"
"120","myframe_S","E3",1000,0.658,0.9405,0.995,0.9998,1,1,1,1,"Triangular left","Model 1","Uni"
"121","myframe_S","E4",10,0.097,0.1988,0.2941,0.3842,0.471,0.5562,0.7049,0.824,"Triangular left","Model 1","Uni"
"122","myframe_S","E4",15,0.1302,0.2586,0.3894,0.5063,0.6105,0.7017,0.8421,0.9185,"Triangular left","Model 1","Uni"
"123","myframe_S","E4",30,0.1619,0.33,0.4782,0.6064,0.7208,0.8094,0.9183,0.9628,"Triangular left","Model 1","Uni"
"124","myframe_S","E4",45,0.214,0.4137,0.5823,0.7258,0.8323,0.902,0.9679,0.99,"Triangular left","Model 1","Uni"
"125","myframe_S","E4",80,0.2789,0.5217,0.7083,0.8424,0.9236,0.9637,0.9936,0.9992,"Triangular left","Model 1","Uni"
"126","myframe_S","E4",130,0.3451,0.6335,0.8218,0.9266,0.9743,0.9901,0.9996,1,"Triangular left","Model 1","Uni"
"127","myframe_S","E4",215,0.4481,0.7658,0.9216,0.9789,0.9952,0.999,1,1,"Triangular left","Model 1","Uni"
"128","myframe_S","E4",360,0.5435,0.8712,0.9773,0.9973,0.9998,0.9999,1,1,"Triangular left","Model 1","Uni"
"129","myframe_S","E4",600,0.6711,0.9493,0.9949,0.9997,1,1,1,1,"Triangular left","Model 1","Uni"
"130","myframe_S","E4",1000,0.7863,0.9861,0.9996,1,1,1,1,1,"Triangular left","Model 1","Uni"
"131","myframe_S","E5",10,0.1321,0.2614,0.3752,0.4905,0.5896,0.6819,0.8407,0.9274,"Triangular left","Model 1","Uni"
"132","myframe_S","E5",15,0.1426,0.2849,0.4121,0.5351,0.6494,0.7452,0.879,0.943,"Triangular left","Model 1","Uni"
"133","myframe_S","E5",30,0.2024,0.3948,0.5632,0.7088,0.824,0.8985,0.9683,0.9901,"Triangular left","Model 1","Uni"
"134","myframe_S","E5",45,0.2556,0.4849,0.6741,0.8076,0.9013,0.9547,0.9895,0.9986,"Triangular left","Model 1","Uni"
"135","myframe_S","E5",80,0.3288,0.6095,0.8004,0.9121,0.9686,0.9895,0.9992,1,"Triangular left","Model 1","Uni"
"136","myframe_S","E5",130,0.4214,0.7414,0.9106,0.9768,0.9949,0.9992,1,1,"Triangular left","Model 1","Uni"
"137","myframe_S","E5",215,0.5218,0.8416,0.9676,0.9959,0.9998,0.9999,1,1,"Triangular left","Model 1","Uni"
"138","myframe_S","E5",360,0.6325,0.9391,0.9937,0.9998,1,1,1,1,"Triangular left","Model 1","Uni"
"139","myframe_S","E5",600,0.7654,0.9829,0.9992,1,1,1,1,1,"Triangular left","Model 1","Uni"
"140","myframe_S","E5",1000,0.8782,0.9972,1,1,1,1,1,1,"Triangular left","Model 1","Uni"
"141","myframe_S","E6",10,0.1248,0.2493,0.3641,0.4723,0.5774,0.6721,0.8296,0.9156,"Triangular left","Model 1","Uni"
"142","myframe_S","E6",15,0.1737,0.3368,0.4912,0.6264,0.7465,0.8469,0.9551,0.9904,"Triangular left","Model 1","Uni"
"143","myframe_S","E6",30,0.2235,0.439,0.6253,0.7724,0.8742,0.9372,0.9875,0.999,"Triangular left","Model 1","Uni"
"144","myframe_S","E6",45,0.2935,0.5463,0.7474,0.8717,0.9471,0.9806,0.9983,1,"Triangular left","Model 1","Uni"
"145","myframe_S","E6",80,0.3984,0.7103,0.8962,0.9721,0.9931,0.9988,1,1,"Triangular left","Model 1","Uni"
"146","myframe_S","E6",130,0.4784,0.8085,0.9531,0.9922,0.9993,1,1,1,"Triangular left","Model 1","Uni"
"147","myframe_S","E6",215,0.6042,0.9131,0.9908,0.9997,1,1,1,1,"Triangular left","Model 1","Uni"
"148","myframe_S","E6",360,0.7379,0.9754,0.9994,1,1,1,1,1,"Triangular left","Model 1","Uni"
"149","myframe_S","E6",600,0.8526,0.9963,1,1,1,1,1,1,"Triangular left","Model 1","Uni"
"150","myframe_S","E6",1000,0.9398,0.9999,1,1,1,1,1,1,"Triangular left","Model 1","Uni"
"151","myframe_S","E7",10,0.1776,0.3366,0.4842,0.6146,0.7236,0.8187,0.9359,0.9771,"Triangular left","Model 1","Uni"
"152","myframe_S","E7",15,0.2446,0.4678,0.6602,0.8059,0.9076,0.9683,0.9981,0.9999,"Triangular left","Model 1","Uni"
"153","myframe_S","E7",30,0.2911,0.5457,0.7449,0.8838,0.96,0.9914,0.9999,1,"Triangular left","Model 1","Uni"
"154","myframe_S","E7",45,0.3827,0.6925,0.8798,0.9674,0.9942,0.9998,1,1,"Triangular left","Model 1","Uni"
"155","myframe_S","E7",80,0.4992,0.8202,0.9623,0.9951,0.9997,1,1,1,"Triangular left","Model 1","Uni"
"156","myframe_S","E7",130,0.6106,0.9169,0.9915,0.9999,1,1,1,1,"Triangular left","Model 1","Uni"
"157","myframe_S","E7",215,0.7268,0.9708,0.9993,1,1,1,1,1,"Triangular left","Model 1","Uni"
"158","myframe_S","E7",360,0.8405,0.9951,1,1,1,1,1,1,"Triangular left","Model 1","Uni"
"159","myframe_S","E7",600,0.9293,0.9999,1,1,1,1,1,1,"Triangular left","Model 1","Uni"
"160","myframe_S","E7",1000,0.9814,1,1,1,1,1,1,1,"Triangular left","Model 1","Uni"
"161","myframe_S","E8",10,0.2304,0.4461,0.6303,0.7798,0.8882,0.9552,0.9971,0.9993,"Triangular left","Model 1","Uni"
"162","myframe_S","E8",15,0.2473,0.4779,0.6647,0.8199,0.9146,0.9678,0.999,1,"Triangular left","Model 1","Uni"
"163","myframe_S","E8",30,0.4122,0.7279,0.9128,0.983,0.998,1,1,1,"Triangular left","Model 1","Uni"
"164","myframe_S","E8",45,0.4842,0.8174,0.9615,0.9961,0.9998,1,1,1,"Triangular left","Model 1","Uni"
"165","myframe_S","E8",80,0.5887,0.9053,0.9925,0.9999,1,1,1,1,"Triangular left","Model 1","Uni"
"166","myframe_S","E8",130,0.7397,0.9777,0.9999,1,1,1,1,1,"Triangular left","Model 1","Uni"
"167","myframe_S","E8",215,0.8519,0.9964,1,1,1,1,1,1,"Triangular left","Model 1","Uni"
"168","myframe_S","E8",360,0.9376,0.9997,1,1,1,1,1,1,"Triangular left","Model 1","Uni"
"169","myframe_S","E8",600,0.9836,1,1,1,1,1,1,1,"Triangular left","Model 1","Uni"
"170","myframe_S","E8",1000,0.9982,1,1,1,1,1,1,1,"Triangular left","Model 1","Uni"
"171","myframe_S","E1",10,0.1202,0.2395,0.3572,0.4709,0.5777,0.6668,0.7755,0.8259,"Triangular rigth","Model 1","Uni"
"172","myframe_S","E1",15,0.1489,0.294,0.4322,0.5611,0.6662,0.746,0.8316,0.8731,"Triangular rigth","Model 1","Uni"
"173","myframe_S","E1",30,0.2136,0.4163,0.5928,0.726,0.8198,0.876,0.928,0.9531,"Triangular rigth","Model 1","Uni"
"174","myframe_S","E1",45,0.2567,0.4899,0.6799,0.8118,0.8831,0.9226,0.9589,0.9775,"Triangular rigth","Model 1","Uni"
"175","myframe_S","E1",80,0.3534,0.6361,0.8244,0.9176,0.9594,0.9774,0.993,0.9982,"Triangular rigth","Model 1","Uni"
"176","myframe_S","E1",130,0.4357,0.7487,0.9095,0.9698,0.9883,0.995,0.9991,0.9999,"Triangular rigth","Model 1","Uni"
"177","myframe_S","E1",215,0.5359,0.8578,0.966,0.9923,0.9981,0.9993,1,1,"Triangular rigth","Model 1","Uni"
"178","myframe_S","E1",360,0.661,0.9451,0.9929,0.9989,0.9999,1,1,1,"Triangular rigth","Model 1","Uni"
"179","myframe_S","E1",600,0.7804,0.987,0.9994,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"180","myframe_S","E1",1000,0.8932,0.9982,1,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"181","myframe_S","E2",10,0.2462,0.4645,0.6487,0.7771,0.86,0.9088,0.9507,0.9711,"Triangular rigth","Model 1","Uni"
"182","myframe_S","E2",15,0.3124,0.5721,0.7642,0.8761,0.9284,0.9602,0.9809,0.9906,"Triangular rigth","Model 1","Uni"
"183","myframe_S","E2",30,0.4357,0.7438,0.9025,0.9624,0.9843,0.9932,0.9993,0.9997,"Triangular rigth","Model 1","Uni"
"184","myframe_S","E2",45,0.5115,0.8285,0.9507,0.9851,0.9949,0.9988,0.9999,1,"Triangular rigth","Model 1","Uni"
"185","myframe_S","E2",80,0.6508,0.9326,0.9914,0.9982,0.9998,1,1,1,"Triangular rigth","Model 1","Uni"
"186","myframe_S","E2",130,0.7696,0.9779,0.9988,0.9998,1,1,1,1,"Triangular rigth","Model 1","Uni"
"187","myframe_S","E2",215,0.8687,0.9958,1,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"188","myframe_S","E2",360,0.9544,0.9996,1,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"189","myframe_S","E2",600,0.9883,1,1,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"190","myframe_S","E2",1000,0.999,1,1,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"191","myframe_S","E3",10,0.3931,0.6984,0.8715,0.9552,0.9852,0.9947,0.9992,0.9997,"Triangular rigth","Model 1","Uni"
"192","myframe_S","E3",15,0.4919,0.8105,0.944,0.9876,0.9975,0.9996,0.9999,1,"Triangular rigth","Model 1","Uni"
"193","myframe_S","E3",30,0.6131,0.9151,0.9883,0.9995,0.9999,1,1,1,"Triangular rigth","Model 1","Uni"
"194","myframe_S","E3",45,0.7189,0.9697,0.9981,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"195","myframe_S","E3",80,0.8445,0.996,0.9998,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"196","myframe_S","E3",130,0.9303,0.9995,1,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"197","myframe_S","E3",215,0.9781,1,1,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"198","myframe_S","E3",360,0.9973,1,1,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"199","myframe_S","E3",600,1,1,1,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"200","myframe_S","E3",1000,1,1,1,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"201","myframe_S","E4",10,0.4744,0.7877,0.9408,0.9886,0.9985,1,1,1,"Triangular rigth","Model 1","Uni"
"202","myframe_S","E4",15,0.5854,0.8977,0.9844,0.999,1,1,1,1,"Triangular rigth","Model 1","Uni"
"203","myframe_S","E4",30,0.7238,0.9729,0.9993,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"204","myframe_S","E4",45,0.8375,0.9953,1,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"205","myframe_S","E4",80,0.9256,0.9997,1,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"206","myframe_S","E4",130,0.9784,1,1,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"207","myframe_S","E4",215,0.9965,1,1,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"208","myframe_S","E4",360,0.9998,1,1,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"209","myframe_S","E4",600,1,1,1,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"210","myframe_S","E4",1000,1,1,1,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"211","myframe_S","E5",10,0.5075,0.8301,0.963,0.9951,0.9998,1,1,1,"Triangular rigth","Model 1","Uni"
"212","myframe_S","E5",15,0.5992,0.9087,0.9896,0.9994,0.9999,1,1,1,"Triangular rigth","Model 1","Uni"
"213","myframe_S","E5",30,0.7649,0.9823,0.9999,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"214","myframe_S","E5",45,0.8552,0.9967,1,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"215","myframe_S","E5",80,0.9513,0.9999,1,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"216","myframe_S","E5",130,0.9854,1,1,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"217","myframe_S","E5",215,0.9981,1,1,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"218","myframe_S","E5",360,0.9999,1,1,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"219","myframe_S","E5",600,1,1,1,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"220","myframe_S","E5",1000,1,1,1,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"221","myframe_S","E6",10,0.4939,0.8099,0.95,0.9935,0.9995,1,1,1,"Triangular rigth","Model 1","Uni"
"222","myframe_S","E6",15,0.6002,0.9077,0.9909,0.9995,1,1,1,1,"Triangular rigth","Model 1","Uni"
"223","myframe_S","E6",30,0.7634,0.984,1,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"224","myframe_S","E6",45,0.8589,0.9971,1,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"225","myframe_S","E6",80,0.9484,0.9999,1,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"226","myframe_S","E6",130,0.9886,1,1,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"227","myframe_S","E6",215,0.9987,1,1,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"228","myframe_S","E6",360,1,1,1,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"229","myframe_S","E6",600,1,1,1,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"230","myframe_S","E6",1000,1,1,1,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"231","myframe_S","E7",10,0.5095,0.8292,0.9617,0.9962,0.9997,0.9999,1,1,"Triangular rigth","Model 1","Uni"
"232","myframe_S","E7",15,0.5998,0.9082,0.9887,0.9993,0.9999,1,1,1,"Triangular rigth","Model 1","Uni"
"233","myframe_S","E7",30,0.7484,0.9795,0.9996,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"234","myframe_S","E7",45,0.8451,0.9964,1,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"235","myframe_S","E7",80,0.9402,1,1,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"236","myframe_S","E7",130,0.9855,1,1,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"237","myframe_S","E7",215,0.9976,1,1,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"238","myframe_S","E7",360,1,1,1,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"239","myframe_S","E7",600,1,1,1,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"240","myframe_S","E7",1000,1,1,1,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"241","myframe_S","E8",10,0.472,0.7978,0.9494,0.9917,0.9992,1,1,1,"Triangular rigth","Model 1","Uni"
"242","myframe_S","E8",15,0.5759,0.8906,0.9862,0.9992,1,1,1,1,"Triangular rigth","Model 1","Uni"
"243","myframe_S","E8",30,0.7426,0.9752,0.9993,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"244","myframe_S","E8",45,0.841,0.996,1,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"245","myframe_S","E8",80,0.9323,0.9998,1,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"246","myframe_S","E8",130,0.9814,1,1,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"247","myframe_S","E8",215,0.9977,1,1,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"248","myframe_S","E8",360,1,1,1,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"249","myframe_S","E8",600,1,1,1,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"250","myframe_S","E8",1000,1,1,1,1,1,1,1,1,"Triangular rigth","Model 1","Uni"
"251","myframe_S","E1",10,0.1843,0.3599,0.5121,0.6447,0.7471,0.8243,0.9282,0.9825,"Triangular Ushaped","Model 1","Uni"
"252","myframe_S","E1",15,0.2232,0.4307,0.6029,0.7324,0.8243,0.8918,0.973,0.9969,"Triangular Ushaped","Model 1","Uni"
"253","myframe_S","E1",30,0.2894,0.5434,0.7368,0.8444,0.9154,0.9604,0.9967,1,"Triangular Ushaped","Model 1","Uni"
"254","myframe_S","E1",45,0.3485,0.627,0.8045,0.8978,0.9566,0.9842,1,1,"Triangular Ushaped","Model 1","Uni"
"255","myframe_S","E1",80,0.4169,0.7363,0.8917,0.9576,0.9888,0.9982,1,1,"Triangular Ushaped","Model 1","Uni"
"256","myframe_S","E1",130,0.5235,0.8435,0.9463,0.987,0.9982,0.9999,1,1,"Triangular Ushaped","Model 1","Uni"
"257","myframe_S","E1",215,0.643,0.9157,0.9803,0.9978,1,1,1,1,"Triangular Ushaped","Model 1","Uni"
"258","myframe_S","E1",360,0.7529,0.9655,0.9965,0.9999,1,1,1,1,"Triangular Ushaped","Model 1","Uni"
"259","myframe_S","E1",600,0.8549,0.9896,0.9995,1,1,1,1,1,"Triangular Ushaped","Model 1","Uni"
"260","myframe_S","E1",1000,0.9335,0.9991,1,1,1,1,1,1,"Triangular Ushaped","Model 1","Uni"
"261","myframe_S","E2",10,0.287,0.5486,0.7506,0.8828,0.9545,0.9847,0.9996,1,"Triangular Ushaped","Model 1","Uni"
"262","myframe_S","E2",15,0.3526,0.6347,0.83,0.936,0.9797,0.996,1,1,"Triangular Ushaped","Model 1","Uni"
"263","myframe_S","E2",30,0.4428,0.7626,0.9197,0.9795,0.9963,0.9995,1,1,"Triangular Ushaped","Model 1","Uni"
"264","myframe_S","E2",45,0.5312,0.8582,0.9711,0.996,0.9997,1,1,1,"Triangular Ushaped","Model 1","Uni"
"265","myframe_S","E2",80,0.6522,0.9411,0.9942,0.9997,1,1,1,1,"Triangular Ushaped","Model 1","Uni"
"266","myframe_S","E2",130,0.7576,0.9812,0.9996,1,1,1,1,1,"Triangular Ushaped","Model 1","Uni"
"267","myframe_S","E2",215,0.8684,0.9965,1,1,1,1,1,1,"Triangular Ushaped","Model 1","Uni"
"268","myframe_S","E2",360,0.9459,0.9998,1,1,1,1,1,1,"Triangular Ushaped","Model 1","Uni"
"269","myframe_S","E2",600,0.9872,1,1,1,1,1,1,1,"Triangular Ushaped","Model 1","Uni"
"270","myframe_S","E2",1000,0.9988,1,1,1,1,1,1,1,"Triangular Ushaped","Model 1","Uni"
"271","myframe_S","E3",10,0.3914,0.6933,0.8784,0.9608,0.9898,0.9988,1,1,"Triangular Ushaped","Model 1","Uni"
"272","myframe_S","E3",15,0.434,0.7459,0.9138,0.9774,0.9956,0.999,1,1,"Triangular Ushaped","Model 1","Uni"
"273","myframe_S","E3",30,0.5545,0.8688,0.9772,0.9968,0.9998,1,1,1,"Triangular Ushaped","Model 1","Uni"
"274","myframe_S","E3",45,0.6779,0.9523,0.9974,1,1,1,1,1,"Triangular Ushaped","Model 1","Uni"
"275","myframe_S","E3",80,0.8125,0.99,0.9999,1,1,1,1,1,"Triangular Ushaped","Model 1","Uni"
"276","myframe_S","E3",130,0.9037,0.9986,0.9999,1,1,1,1,1,"Triangular Ushaped","Model 1","Uni"
"277","myframe_S","E3",215,0.9681,1,1,1,1,1,1,1,"Triangular Ushaped","Model 1","Uni"
"278","myframe_S","E3",360,0.9939,1,1,1,1,1,1,1,"Triangular Ushaped","Model 1","Uni"
"279","myframe_S","E3",600,0.9997,1,1,1,1,1,1,1,"Triangular Ushaped","Model 1","Uni"
"280","myframe_S","E3",1000,1,1,1,1,1,1,1,1,"Triangular Ushaped","Model 1","Uni"
"281","myframe_S","E4",10,0.439,0.7582,0.9238,0.9854,0.998,0.9998,1,1,"Triangular Ushaped","Model 1","Uni"
"282","myframe_S","E4",15,0.5028,0.8289,0.9629,0.9958,0.9997,1,1,1,"Triangular Ushaped","Model 1","Uni"
"283","myframe_S","E4",30,0.6781,0.9507,0.9961,1,1,1,1,1,"Triangular Ushaped","Model 1","Uni"
"284","myframe_S","E4",45,0.7512,0.9773,0.9997,1,1,1,1,1,"Triangular Ushaped","Model 1","Uni"
"285","myframe_S","E4",80,0.8748,0.9979,1,1,1,1,1,1,"Triangular Ushaped","Model 1","Uni"
"286","myframe_S","E4",130,0.9506,0.9999,1,1,1,1,1,1,"Triangular Ushaped","Model 1","Uni"
"287","myframe_S","E4",215,0.9882,1,1,1,1,1,1,1,"Triangular Ushaped","Model 1","Uni"
"288","myframe_S","E4",360,0.9989,1,1,1,1,1,1,1,"Triangular Ushaped","Model 1","Uni"
"289","myframe_S","E4",600,0.9999,1,1,1,1,1,1,1,"Triangular Ushaped","Model 1","Uni"
"290","myframe_S","E4",1000,1,1,1,1,1,1,1,1,"Triangular Ushaped","Model 1","Uni"
"291","myframe_S","E5",10,0.1624,0.3191,0.4604,0.5953,0.7099,0.7968,0.9059,0.9479,"Triangular Ushaped","Model 1","Uni"
"292","myframe_S","E5",15,0.2073,0.4091,0.5794,0.7244,0.8264,0.894,0.9578,0.9819,"Triangular Ushaped","Model 1","Uni"
"293","myframe_S","E5",30,0.2827,0.5402,0.7373,0.8627,0.934,0.969,0.9928,0.9978,"Triangular Ushaped","Model 1","Uni"
"294","myframe_S","E5",45,0.354,0.6484,0.8395,0.9371,0.9752,0.992,0.9988,1,"Triangular Ushaped","Model 1","Uni"
"295","myframe_S","E5",80,0.4558,0.7855,0.939,0.9866,0.9973,0.9994,1,1,"Triangular Ushaped","Model 1","Uni"
"296","myframe_S","E5",130,0.5682,0.8859,0.9835,0.9979,0.9999,1,1,1,"Triangular Ushaped","Model 1","Uni"
"297","myframe_S","E5",215,0.6937,0.9586,0.9979,0.9998,1,1,1,1,"Triangular Ushaped","Model 1","Uni"
"298","myframe_S","E5",360,0.8029,0.9914,1,1,1,1,1,1,"Triangular Ushaped","Model 1","Uni"
"299","myframe_S","E5",600,0.9047,0.999,1,1,1,1,1,1,"Triangular Ushaped","Model 1","Uni"
"300","myframe_S","E5",1000,0.9693,1,1,1,1,1,1,1,"Triangular Ushaped","Model 1","Uni"
"301","myframe_S","E6",10,0.2274,0.4423,0.6208,0.7602,0.861,0.9254,0.9787,0.9946,"Triangular Ushaped","Model 1","Uni"
"302","myframe_S","E6",15,0.2744,0.5285,0.7228,0.8577,0.933,0.9721,0.9947,0.9994,"Triangular Ushaped","Model 1","Uni"
"303","myframe_S","E6",30,0.3688,0.6729,0.8577,0.9502,0.9834,0.9945,0.9997,1,"Triangular Ushaped","Model 1","Uni"
"304","myframe_S","E6",45,0.4535,0.7796,0.9374,0.985,0.9968,0.9995,1,1,"Triangular Ushaped","Model 1","Uni"
"305","myframe_S","E6",80,0.5685,0.8901,0.9839,0.998,0.9997,1,1,1,"Triangular Ushaped","Model 1","Uni"
"306","myframe_S","E6",130,0.6955,0.961,0.9977,0.9999,1,1,1,1,"Triangular Ushaped","Model 1","Uni"
"307","myframe_S","E6",215,0.817,0.992,0.9997,1,1,1,1,1,"Triangular Ushaped","Model 1","Uni"
"308","myframe_S","E6",360,0.9111,0.9992,1,1,1,1,1,1,"Triangular Ushaped","Model 1","Uni"
"309","myframe_S","E6",600,0.9734,1,1,1,1,1,1,1,"Triangular Ushaped","Model 1","Uni"
"310","myframe_S","E6",1000,0.9964,1,1,1,1,1,1,1,"Triangular Ushaped","Model 1","Uni"
"311","myframe_S","E7",10,0.2753,0.5225,0.7215,0.8622,0.9466,0.9825,0.999,0.9999,"Triangular Ushaped","Model 1","Uni"
"312","myframe_S","E7",15,0.3052,0.5717,0.7785,0.906,0.97,0.9924,0.9998,1,"Triangular Ushaped","Model 1","Uni"
"313","myframe_S","E7",30,0.4203,0.7317,0.9094,0.9788,0.9968,0.9998,1,1,"Triangular Ushaped","Model 1","Uni"
"314","myframe_S","E7",45,0.553,0.8705,0.9775,0.9986,0.9999,1,1,1,"Triangular Ushaped","Model 1","Uni"
"315","myframe_S","E7",80,0.6709,0.9476,0.9952,0.9999,1,1,1,1,"Triangular Ushaped","Model 1","Uni"
